d:cdsxmatch,i:fid,i:jd,i:magpsf,i:objectId,i:sigmapsf
Orion_V*,2,2459811.9939468,16.525082,ZTF17aabgouq,0.06301238
Orion_V*,2,2459811.9914468,16.614267,ZTF17aabgouq,0.043184705000000004
Orion_V*,2,2459811.9889468,16.638744,ZTF17aabgouq,0.052821737
Orion_V*,2,2459693.6741898,16.92832,ZTF17aabgouq,0.06452375
Orion_V*,2,2459685.6991319,16.762705,ZTF17aabgouq,0.05148266
Orion_V*,1,2459682.6750579,18.065128,ZTF17aabgouq,0.09433417000000001
Orion_V*,1,2459676.7030903,18.796396,ZTF17aabgouq,0.124309026
Orion_V*,2,2459671.6524306,17.193056,ZTF17aabgouq,0.06659823000000001
Orion_V*,1,2459640.7041782,18.57105,ZTF17aabgouq,0.07859599
Orion_V*,2,2459638.6909722,17.766834,ZTF17aabgouq,0.10222371
Orion_V*,1,2459638.6730903,17.78914,ZTF17aabgouq,0.07564317400000001
Orion_V*,2,2459629.7382639,17.1984,ZTF17aabgouq,0.07037745000000001
Fail,2,2459627.8198032,16.883944,ZTF17aabgouq,0.053558517
Orion_V*,2,2459550.8745255,16.85044,ZTF17aabgouq,0.041359607
Orion_V*,1,2459550.7951273,19.525448,ZTF17aabgouq,0.14497855
Orion_V*,2,2459538.7948032,16.843897,ZTF17aabgouq,0.057669740000000004
Orion_V*,2,2459536.8956366,16.89993,ZTF17aabgouq,0.04227306
Orion_V*,2,2459531.9009491,16.71566,ZTF17aabgouq,0.049491294000000005
Orion_V*,2,2459529.8626389,17.147398,ZTF17aabgouq,0.07469179000000001
Orion_V*,2,2459525.9582523,16.931513,ZTF17aabgouq,0.048820127000000005
Orion_V*,2,2459523.9984144,17.180983,ZTF17aabgouq,0.05463648
Orion_V*,2,2459521.9486458,16.814379,ZTF17aabgouq,0.038997415
Orion_V*,1,2459521.8421644,19.280462,ZTF17aabgouq,0.15123671
Orion_V*,2,2459509.9465394,16.803595,ZTF17aabgouq,0.048267476000000004
Orion_V*,1,2459500.9430093,17.781792,ZTF17aabgouq,0.068667084
Orion_V*,2,2459496.9611574,17.069632,ZTF17aabgouq,0.06245187
Orion_V*,2,2459489.9648958,16.94538,ZTF17aabgouq,0.05557869
Orion_V*,1,2459487.962338,18.871132,ZTF17aabgouq,0.13438009
Orion_V*,1,2459480.9285648,19.0339,ZTF17aabgouq,0.17708881
Orion_V*,2,2459478.0012153,16.673998,ZTF17aabgouq,0.056368448
Orion_V*,1,2459474.9477083,18.996347,ZTF17aabgouq,0.15655519
Orion_V*,1,2459471.9978241,19.058662,ZTF17aabgouq,0.1496112
Orion_V*,2,2459468.9853472,16.716576,ZTF17aabgouq,0.019959267000000003
Orion_V*,1,2459468.9698843,19.035906,ZTF17aabgouq,0.14068241
Orion_V*,2,2459466.9747569,16.435123,ZTF17aabgouq,0.033689566000000004
Orion_V*,1,2459466.951956,18.533865,ZTF17aabgouq,0.10456265000000001
Orion_V*,2,2459446.9965046,18.07703,ZTF17aabgouq,0.10005691
Orion_V*,2,2459446.9914815,18.258068,ZTF17aabgouq,0.12296076
Orion_V*,1,2459328.6997801,18.287477,ZTF17aabgouq,0.14094673
Orion_V*,2,2459328.6645255,16.477695,ZTF17aabgouq,0.054328060000000004
Orion_V*,2,2459321.7052199,16.52276,ZTF17aabgouq,0.055640038
Orion_V*,1,2459321.6633218,18.544107,ZTF17aabgouq,0.107554674
Orion_V*,2,2459319.6605208,17.06466,ZTF17aabgouq,0.05106036
Orion_V*,2,2459316.661412,17.032925,ZTF17aabgouq,0.05786654
Orion_V*,2,2459310.6857176,18.090412,ZTF17aabgouq,0.13065112
Orion_V*,1,2459310.656169,18.921839,ZTF17aabgouq,0.12608089
Orion_V*,2,2459308.6722454,16.804445,ZTF17aabgouq,0.06277113
Orion_V*,2,2459306.7077431,16.757303,ZTF17aabgouq,0.056428164
Orion_V*,1,2459306.6565625,19.079742,ZTF17aabgouq,0.107084356
Orion_V*,1,2459303.6972454,18.468172,ZTF17aabgouq,0.10985982400000001
Orion_V*,1,2459301.7145255,18.618757,ZTF17aabgouq,0.15858953
Orion_V*,2,2459301.677037,16.63623,ZTF17aabgouq,0.04622894
Orion_V*,2,2459297.7111806,17.288683,ZTF17aabgouq,0.056523737000000004
Orion_V*,1,2459292.650463,19.557686,ZTF17aabgouq,0.1935616
Orion_V*,1,2459290.7022106,17.602928,ZTF17aabgouq,0.055835918000000005
Orion_V*,1,2459280.7067361,19.18862,ZTF17aabgouq,0.1278421
Orion_V*,2,2459280.6492014,16.712294,ZTF17aabgouq,0.05183402
Orion_V*,2,2459278.6517014,16.90778,ZTF17aabgouq,0.06280283
Orion_V*,2,2459275.7463657,18.824936,ZTF17aabgouq,0.17408547
Orion_V*,1,2459275.6511458,18.241646,ZTF17aabgouq,0.07088908000000001
Orion_V*,2,2459273.6907986,16.81271,ZTF17aabgouq,0.043849650000000004
Orion_V*,2,2459271.7578356,17.184341,ZTF17aabgouq,0.05292057
Orion_V*,1,2459269.714919,17.95631,ZTF17aabgouq,0.06863673
Orion_V*,2,2459266.7138657,16.814297,ZTF17aabgouq,0.033273842000000005
Orion_V*,2,2459255.7635532,17.655815,ZTF17aabgouq,0.06664311
Orion_V*,1,2459255.6909144,19.021124,ZTF17aabgouq,0.11286097
Orion_V*,2,2459251.7284144,16.882072,ZTF17aabgouq,0.051276885
Orion_V*,1,2459249.7163079,18.04526,ZTF17aabgouq,0.074099064
Orion_V*,1,2459233.8229051,18.227669,ZTF17aabgouq,0.066344425
Orion_V*,1,2459231.7327778,19.120333,ZTF17aabgouq,0.12858067
Orion_V*,1,2459229.7981597,19.097832,ZTF17aabgouq,0.13785383
Orion_V*,2,2459229.7566088,17.462362,ZTF17aabgouq,0.07082195
Orion_V*,1,2459227.7291088,17.643524,ZTF17aabgouq,0.059692666000000005
Orion_V*,2,2459225.7799421,16.649918,ZTF17aabgouq,0.043148264000000006
Orion_V*,1,2459225.7153356,18.923409,ZTF17aabgouq,0.10245303
Orion_V*,2,2459223.7853472,16.821527,ZTF17aabgouq,0.05820015
Orion_V*,1,2459221.8203472,18.130789,ZTF17aabgouq,0.07735812
Orion_V*,2,2459219.799375,16.830124,ZTF17aabgouq,0.044965032
Orion_V*,1,2459215.817419,17.509481,ZTF17aabgouq,0.06644227
Orion_V*,2,2459215.7787963,17.068203,ZTF17aabgouq,0.06801018
Orion_V*,1,2459205.8731019,18.843143,ZTF17aabgouq,0.12728587
Orion_V*,1,2459203.8432986,19.298126,ZTF17aabgouq,0.11730357
Orion_V*,2,2459203.7471991,16.611356999999998,ZTF17aabgouq,0.039647510000000004
Orion_V*,1,2459200.9154282,18.18113,ZTF17aabgouq,0.09046436000000001
Orion_V*,2,2459198.7828009,16.883284,ZTF17aabgouq,0.043962415000000005
Orion_V*,2,2459196.8599306,17.237392,ZTF17aabgouq,0.060251918
Orion_V*,1,2459194.9170139,19.393293,ZTF17aabgouq,0.14824663
Orion_V*,2,2459194.8603125,16.742374,ZTF17aabgouq,0.046938725
Orion_V*,2,2459192.8522685,17.249075,ZTF17aabgouq,0.0662543
Orion_V*,2,2459189.8474884,16.785946,ZTF17aabgouq,0.042724926
Orion_V*,2,2459187.9513542,17.144829,ZTF17aabgouq,0.06440055
Orion_V*,1,2459183.0065625,18.859255,ZTF17aabgouq,0.14443292
Orion_V*,2,2459182.9420255,16.626087,ZTF17aabgouq,0.034569763
Orion_V*,2,2459180.9512616,16.85381,ZTF17aabgouq,0.053993486
Orion_V*,2,2459176.9213657,16.511433,ZTF17aabgouq,0.052012544
Orion_V*,1,2459171.9014699,19.294973,ZTF17aabgouq,0.1174981
Orion_V*,1,2459169.9692824,18.733633,ZTF17aabgouq,0.10130188600000001
Orion_V*,2,2459169.9050694,16.613276,ZTF17aabgouq,0.04141896
Orion_V*,2,2459167.9716667,16.640018,ZTF17aabgouq,0.04227824
Orion_V*,1,2459167.9072917,19.0838,ZTF17aabgouq,0.1279291
Orion_V*,2,2459165.9037153,17.29844,ZTF17aabgouq,0.05461582500000001
Orion_V*,2,2459164.0046759,16.841196,ZTF17aabgouq,0.050699357
Orion_V*,2,2459155.9573495,16.95327,ZTF17aabgouq,0.06834775
Orion_V*,2,2459153.9642014,17.503819,ZTF17aabgouq,0.07451166000000001
Orion_V*,2,2459143.9629514,16.863482,ZTF17aabgouq,0.05516951
Orion_V*,2,2459141.9972106,16.616228,ZTF17aabgouq,0.041033342
Orion_V*,1,2459141.9425347,19.3123,ZTF17aabgouq,0.1585191
Orion_V*,1,2459139.9407986,18.532618,ZTF17aabgouq,0.11651411
Orion_V*,1,2459137.942338,18.909391,ZTF17aabgouq,0.13223583
Orion_V*,1,2459125.0223958,18.10223,ZTF17aabgouq,0.08631545
Orion_V*,2,2459124.8931713,17.638481,ZTF17aabgouq,0.10491927000000001
Orion_V*,1,2459121.9304745,18.780046,ZTF17aabgouq,0.13440722
Orion_V*,2,2459121.0159606,16.85236,ZTF17aabgouq,0.05152679600000001
Unknown,1,2459120.9659259,19.736319,ZTF17aabgouq,0.18150052
Orion_V*,1,2459118.9862269,18.39753,ZTF17aabgouq,0.08006712
Orion_V*,2,2459096.9624074,17.235802,ZTF17aabgouq,0.08175114500000001
Orion_V*,1,2459093.0047222,18.139143,ZTF17aabgouq,0.06542611
Orion_V*,1,2458956.693669,19.236595,ZTF17aabgouq,0.14996839
Orion_V*,2,2458956.6650347,16.764032,ZTF17aabgouq,0.050231863
Orion_V*,2,2458914.6644097,16.59708,ZTF17aabgouq,0.05318529
Orion_V*,2,2458909.6469444,17.000244,ZTF17aabgouq,0.06307185400000001
Orion_V*,2,2458909.6242593,17.04989,ZTF17aabgouq,0.049396258000000005
Orion_V*,1,2458903.6300116,17.9588,ZTF17aabgouq,0.06703468
Orion_V*,1,2458903.6213194,18.033884,ZTF17aabgouq,0.05497674600000001
Orion_V*,1,2458899.690706,17.87201,ZTF17aabgouq,0.08168965
Orion_V*,2,2458867.7537384,16.713917,ZTF17aabgouq,0.06824767
Fail,1,2458867.7221991,18.750914,ZTF17aabgouq,0.10707806
Orion_V*,2,2458863.7145833,17.804272,ZTF17aabgouq,0.14641035
Orion_V*,2,2458860.7736921,16.62423,ZTF17aabgouq,0.041851163000000004
Orion_V*,2,2458860.7613194,16.618858,ZTF17aabgouq,0.04222399
Orion_V*,2,2458846.776412,16.631622,ZTF17aabgouq,0.038798070000000004
Orion_V*,1,2458846.7491667,18.754915,ZTF17aabgouq,0.10757906
Orion_V*,2,2458836.9387153,17.048151,ZTF17aabgouq,0.048982393000000006
Orion_V*,2,2458833.8761343,16.57318,ZTF17aabgouq,0.042742163
Orion_V*,2,2458833.8275347,16.606844,ZTF17aabgouq,0.03277589
Orion_V*,2,2458827.83375,17.307405,ZTF17aabgouq,0.07635927
Orion_V*,1,2458805.9999074,18.421556,ZTF17aabgouq,0.10809919999999999
Orion_V*,2,2458799.9437269,17.10087,ZTF17aabgouq,0.04905513
Orion_V*,2,2458799.8594907,17.247252,ZTF17aabgouq,0.07265601000000001
Orion_V*,1,2458794.0234144,18.923742,ZTF17aabgouq,0.13149513000000002
low-mass*,2,2459622.779838,18.468752,ZTF17aadcery,0.13515896
low-mass*,2,2459540.8382639,19.01121,ZTF17aadcery,0.17096855
low-mass*,2,2459530.8589352,19.263973,ZTF17aadcery,0.13518114
low-mass*,1,2459517.9543634,19.89947,ZTF17aadcery,0.21415077000000002
low-mass*,2,2459471.9791667,18.697662,ZTF17aadcery,0.1117562
low-mass*,2,2459469.965,17.921492,ZTF17aadcery,0.07269857
low-mass*,2,2459467.9852894,19.106754,ZTF17aadcery,0.12181636
low-mass*,1,2459269.6760648,19.327688,ZTF17aadcery,0.16690038000000001
low-mass*,2,2459269.6357986,17.757507,ZTF17aadcery,0.08644527
low-mass*,2,2459260.65125,18.804077,ZTF17aadcery,0.12226942
low-mass*,2,2459231.6904051,19.18165,ZTF17aadcery,0.15111955
low-mass*,2,2459229.6445602,19.066948,ZTF17aadcery,0.16681504
low-mass*,2,2459227.7580093,16.54016,ZTF17aadcery,0.03161267
low-mass*,2,2459198.7229167,19.04694,ZTF17aadcery,0.16448666
low-mass*,1,2459189.7859722,20.147396,ZTF17aadcery,0.21611035
low-mass*,2,2459187.908912,18.30639,ZTF17aadcery,0.09525349999999999
low-mass*,2,2459165.8427662,19.271246,ZTF17aadcery,0.16460705
Unknown,2,2459143.8398611,18.517197,ZTF17aadcery,0.08584385
low-mass*,2,2459134.9436343,18.828537,ZTF17aadcery,0.11748584000000001
low-mass*,2,2459125.9701505,18.883247,ZTF17aadcery,0.13201046
low-mass*,2,2459124.8335417,18.377531,ZTF17aadcery,0.10823414
low-mass*,2,2459121.9530556,18.835945,ZTF17aadcery,0.11165179
low-mass*,2,2459120.984919,18.672483,ZTF17aadcery,0.074303
low-mass*,1,2459115.0177662,19.954468,ZTF17aadcery,0.20078652
low-mass*,1,2459111.0231944,20.13693,ZTF17aadcery,0.21628939
low-mass*,2,2459108.9650347,18.404882,ZTF17aadcery,0.12129966
low-mass*,1,2459096.9914468,18.602156,ZTF17aadcery,0.10737377000000001
low-mass*,2,2459091.0054167,18.76171,ZTF17aadcery,0.13014741
low-mass*,1,2459087.9885069,19.572618,ZTF17aadcery,0.16659841
low-mass*,2,2458877.6486921,18.663631,ZTF17aadcery,0.09960607
low-mass*,2,2458877.6458912,18.640436,ZTF17aadcery,0.11373355
Fail,1,2458863.6384722,19.970253,ZTF17aadcery,0.20031218
low-mass*,2,2458814.7284954,18.732094,ZTF17aadcery,0.15949991
Orion_V*,1,2459823.9501042,13.408588,ZTF18acgqzau,0.020177359000000002
Orion_V*,1,2459818.9885069,13.57673,ZTF18acgqzau,0.029139888000000003
Orion_V*,1,2459809.9204282,14.660197,ZTF18acgqzau,0.050551556000000004
Fail,1,2459627.7207292,14.778917,ZTF18acgqzau,0.046306264
Orion_V*,1,2459496.8805787,15.113143,ZTF18acgqzau,0.05087313
Orion_V*,1,2459487.9241435,15.424668,ZTF18acgqzau,0.064815536
Unknown,1,2459477.8637037,15.303962,ZTF18acgqzau,0.04263662
Orion_V*,1,2459474.9573264,15.311264,ZTF18acgqzau,0.10202679
Orion_V*,1,2459467.9738426,14.947751,ZTF18acgqzau,0.0434491
Orion_V*,1,2459465.9506134,14.99005,ZTF18acgqzau,0.05332659
Orion_V*,1,2459463.9540625,15.244029,ZTF18acgqzau,0.056805756000000006
Orion_V*,1,2459453.9494329,15.093997,ZTF18acgqzau,0.06725646
Unknown,1,2459439.9452431,15.570801,ZTF18acgqzau,0.08411034
Orion_V*,1,2459306.6650579,13.357577,ZTF18acgqzau,0.018581817
Orion_V*,1,2459296.6791204,13.694907,ZTF18acgqzau,0.014747607000000001
Orion_V*,1,2459274.7474421,14.668569,ZTF18acgqzau,0.022345707000000003
Orion_V*,1,2459272.637419,15.141639,ZTF18acgqzau,0.054838367000000006
Orion_V*,1,2459270.701412,15.592678,ZTF18acgqzau,0.04298946
Orion_V*,1,2459268.658044,15.212331,ZTF18acgqzau,0.044700593000000004
Orion_V*,1,2459260.6705671,15.625508,ZTF18acgqzau,0.019295523000000002
Orion_V*,1,2459257.6737731,14.746594,ZTF18acgqzau,0.032087978
Orion_V*,1,2459249.6526736,15.611434,ZTF18acgqzau,0.039354905
Orion_V*,1,2459233.6962153,14.133508,ZTF18acgqzau,0.02318315
Orion_V*,1,2459231.7302778,13.855375,ZTF18acgqzau,0.021810735
Orion_V*,1,2459229.6951505,14.736732,ZTF18acgqzau,0.027939914000000003
Orion_V*,1,2459219.7029167,14.723782,ZTF18acgqzau,0.04895724
Orion_V*,1,2459217.7224074,14.317626,ZTF18acgqzau,0.05966758
Orion_V*,1,2459215.7035417,15.270223,ZTF18acgqzau,0.048616093000000006
Orion_V*,1,2459207.6859954,15.195322,ZTF18acgqzau,0.060626610000000004
Orion_V*,1,2459205.7955787,15.230567,ZTF18acgqzau,0.05897665
Orion_V*,1,2459194.7165046,15.084937,ZTF18acgqzau,0.039850973000000005
Orion_V*,1,2459187.866794,15.736954,ZTF18acgqzau,0.04503858
Orion_V*,1,2459181.7133796,15.102564,ZTF18acgqzau,0.023713103000000003
Orion_V*,1,2459171.90625,15.381411,ZTF18acgqzau,0.08443791
Orion_V*,1,2459167.9010995,15.201224,ZTF18acgqzau,0.03571328
Orion_V*,1,2459165.8043287,15.597072,ZTF18acgqzau,0.08472314
Orion_V*,1,2459158.8225231,15.773014,ZTF18acgqzau,0.057144996
Orion_V*,1,2459151.8827662,14.945352,ZTF18acgqzau,0.06905702
Orion_V*,1,2459134.8910648,15.269704,ZTF18acgqzau,0.03920458
Unknown,1,2459120.8528819,15.692537,ZTF18acgqzau,0.07308063000000001
Unknown,1,2459111.0227315,15.352792,ZTF18acgqzau,0.040395558000000005
Orion_V*,1,2458887.7079977,15.130064,ZTF18acgqzau,0.059018664000000005
Fail,1,2458867.6887847,14.179932,ZTF18acgqzau,0.01951911
Fail,1,2458867.682581,14.160118,ZTF18acgqzau,0.021562688
Orion_V*,1,2458863.6533796,13.785921,ZTF18acgqzau,0.029268725000000002
Fail,1,2458863.639375,13.83771,ZTF18acgqzau,0.02553211
Orion_V*,1,2458846.729375,13.207945,ZTF18acgqzau,0.017970815
Orion_V*,1,2458833.69375,13.176178,ZTF18acgqzau,0.014534168
Orion_V*,1,2458830.7122801,13.176013,ZTF18acgqzau,0.019976066
Orion_V*,1,2458814.7708102,13.398997,ZTF18acgqzau,0.020993372
Orion_V*,1,2458806.8856481,13.342936,ZTF18acgqzau,0.027537603
Orion_V*,1,2458806.8573843,13.34508,ZTF18acgqzau,0.024675239
Orion_V*,1,2458797.7886574,14.145223,ZTF18acgqzau,0.030379977000000002
Orion_V*,1,2458797.7488426,14.180387,ZTF18acgqzau,0.029073957
Orion_V*,1,2458794.7909838,13.772405,ZTF18acgqzau,0.029627208000000002
Orion_V*,1,2458791.8323148,14.123928,ZTF18acgqzau,0.030016273000000003
brownD*,2,2459809.9823958,18.825157,ZTF18acgdrsy,0.13958456
brownD*,2,2459783.979838,18.75769,ZTF18acgdrsy,0.09032676
brownD*,2,2459783.9773727,18.651087,ZTF18acgdrsy,0.13909061
brownD*,2,2459783.9749074,18.727064,ZTF18acgdrsy,0.14457281
brownD*,2,2459783.9724421,18.638536,ZTF18acgdrsy,0.16205008
brownD*,2,2459778.9850579,18.923817,ZTF18acgdrsy,0.16316383
brownD*,2,2459778.9827083,18.782557,ZTF18acgdrsy,0.11181498000000001
brownD*,2,2459774.9878356,18.405354,ZTF18acgdrsy,0.15023655
brownD*,2,2459774.9854051,18.352789,ZTF18acgdrsy,0.11152666
brownD*,2,2459774.9829745,18.270803,ZTF18acgdrsy,0.11863398
brownD*,2,2459774.980544,18.386347,ZTF18acgdrsy,0.15982886000000002
brownD*,2,2459540.8377894,19.18895,ZTF18acgdrsy,0.16051832
brownD*,2,2459530.8598958,19.154907,ZTF18acgdrsy,0.11622226000000001
Unknown,2,2459498.8865278,19.791115,ZTF18acgdrsy,0.18605119
brownD*,2,2459496.9283565,18.54043,ZTF18acgdrsy,0.06439149
brownD*,1,2459496.8805787,18.871555,ZTF18acgdrsy,0.11751095
brownD*,1,2459474.9573264,18.74747,ZTF18acgdrsy,0.09467042
brownD*,2,2459471.9782292,18.576975,ZTF18acgdrsy,0.12840173
brownD*,1,2459469.9865741,18.69653,ZTF18acgdrsy,0.07927691
brownD*,2,2459469.9678241,18.031845,ZTF18acgdrsy,0.106240734
brownD*,2,2459467.9862384,18.533829,ZTF18acgdrsy,0.07736519
brownD*,1,2459467.9738426,19.441612,ZTF18acgdrsy,0.13677296
brownD*,2,2459465.9824884,18.166134,ZTF18acgdrsy,0.06108884
brownD*,1,2459465.9506134,18.655115,ZTF18acgdrsy,0.09817745500000001
brownD*,2,2459463.9712731,17.927498,ZTF18acgdrsy,0.056867056000000006
brownD*,1,2459463.9540625,18.656849,ZTF18acgdrsy,0.07697119999999999
brownD*,2,2459461.9873958,18.307032,ZTF18acgdrsy,0.071821466
brownD*,1,2459461.9500116,19.157225,ZTF18acgdrsy,0.121849075
brownD*,2,2459459.9834144,18.936468,ZTF18acgdrsy,0.09724948
brownD*,1,2459459.955706,19.425734,ZTF18acgdrsy,0.13406913
brownD*,1,2459453.9494329,19.330107,ZTF18acgdrsy,0.20759885
brownD*,2,2459451.9666551,18.193655,ZTF18acgdrsy,0.083285205
brownD*,2,2459449.9083333,18.325434,ZTF18acgdrsy,0.15332069
brownD*,2,2459444.980544,17.82222,ZTF18acgdrsy,0.08082664
brownD*,1,2459444.9462731,19.00575,ZTF18acgdrsy,0.18341395
brownD*,2,2459442.9546296,17.962753,ZTF18acgdrsy,0.09552229
brownD*,2,2459439.9772917,18.669159,ZTF18acgdrsy,0.09841056000000001
brownD*,1,2459439.9452431,19.325985,ZTF18acgdrsy,0.18652721
brownD*,2,2459410.9887847,18.444681,ZTF18acgdrsy,0.16277517
brownD*,2,2459410.9863542,18.50147,ZTF18acgdrsy,0.11490638600000001
brownD*,2,2459409.9879977,18.566523,ZTF18acgdrsy,0.19885436
brownD*,2,2459409.9855671,18.408121,ZTF18acgdrsy,0.12705518
brownD*,2,2459409.9831481,18.365479,ZTF18acgdrsy,0.11958273
brownD*,2,2459409.9807292,18.297537,ZTF18acgdrsy,0.16454169999999999
brownD*,2,2459409.9783102,18.32993,ZTF18acgdrsy,0.14008956
brownD*,1,2459306.6650579,17.839354,ZTF18acgdrsy,0.054223064
brownD*,2,2459298.6557986,17.232248,ZTF18acgdrsy,0.059102602000000004
brownD*,2,2459291.6936574,18.195602,ZTF18acgdrsy,0.10018562
brownD*,2,2459280.7268056,17.799103,ZTF18acgdrsy,0.055001955000000005
brownD*,1,2459280.6834838,18.62543,ZTF18acgdrsy,0.08558639999999999
brownD*,2,2459272.7008565,19.066088,ZTF18acgdrsy,0.15184616
brownD*,2,2459268.7451273,18.415209,ZTF18acgdrsy,0.08865195000000001
brownD*,2,2459260.7180324,17.742895,ZTF18acgdrsy,0.074047975
brownD*,1,2459260.6705671,18.196215,ZTF18acgdrsy,0.07101937
brownD*,1,2459253.6748611,18.809248,ZTF18acgdrsy,0.10070822400000001
brownD*,2,2459253.6620949,18.065195,ZTF18acgdrsy,0.10439007
brownD*,2,2459249.6918519,18.49671,ZTF18acgdrsy,0.12580197
brownD*,2,2459233.7487037,19.192911,ZTF18acgdrsy,0.13559352
brownD*,2,2459229.6436343,19.100447,ZTF18acgdrsy,0.13593332
brownD*,2,2459227.7589583,19.263494,ZTF18acgdrsy,0.12573409
brownD*,2,2459225.6778009,19.096731,ZTF18acgdrsy,0.12454835
brownD*,2,2459223.7388657,18.7119,ZTF18acgdrsy,0.11153403
brownD*,2,2459219.7564931,17.945995,ZTF18acgdrsy,0.12804604
brownD*,1,2459205.7955787,19.53591,ZTF18acgdrsy,0.15473308
brownD*,2,2459205.6921181,18.294271,ZTF18acgdrsy,0.10637122
brownD*,2,2459198.7219792,19.240952,ZTF18acgdrsy,0.17024787
brownD*,2,2459196.7644676,19.130016,ZTF18acgdrsy,0.16989137
brownD*,2,2459194.764919,19.725962,ZTF18acgdrsy,0.17193684
brownD*,2,2459189.8706829,18.819569,ZTF18acgdrsy,0.09692787
brownD*,2,2459187.922338,18.886612,ZTF18acgdrsy,0.17576778
brownD*,2,2459179.8317014,18.497568,ZTF18acgdrsy,0.09278428
brownD*,2,2459165.8437037,18.359648,ZTF18acgdrsy,0.09388935600000001
brownD*,2,2459158.8682639,18.785172,ZTF18acgdrsy,0.13204268
brownD*,2,2459143.8482292,18.955706,ZTF18acgdrsy,0.14139763
Unknown,2,2459139.8710648,18.90161,ZTF18acgdrsy,0.15729016
brownD*,2,2459136.9782639,19.021496,ZTF18acgdrsy,0.124580756
brownD*,2,2459134.9441088,19.15891,ZTF18acgdrsy,0.17400135
brownD*,2,2459121.954456,18.734028,ZTF18acgdrsy,0.14693679
brownD*,2,2459114.9725579,19.221428,ZTF18acgdrsy,0.18088013
Unknown,2,2459086.9430787,18.975674,ZTF18acgdrsy,0.14567302000000001
brownD*,2,2459064.9550116,19.01031,ZTF18acgdrsy,0.17807531000000001
brownD*,2,2458915.616169,18.355255,ZTF18acgdrsy,0.07657519
brownD*,2,2458795.8103704,18.657843,ZTF18acgdrsy,0.11656429
brownD*,2,2458791.8740162,18.59081,ZTF18acgdrsy,0.14301492
brownD*,1,2458791.8323148,20.06032,ZTF18acgdrsy,0.18984556
Star,1,2459524.8360301,20.946716,ZTF19aaakdsz,0.20764181
Star,2,2459518.8209144,19.341015,ZTF19aaakdsz,0.13230748
Star,2,2459496.9408796,18.997222999999998,ZTF19aaakdsz,0.10561185000000001
Star,2,2459167.8479514,19.575855,ZTF19aaakdsz,0.132662
Star,2,2459143.8515278,19.445894,ZTF19aaakdsz,0.12491209
Em*,2,2459629.6473958,19.615808,ZTF18acrumcz,0.21488936
Em*,2,2459623.7535995,17.96595,ZTF18acrumcz,0.07231878
Em*,1,2459623.7130093,19.444283,ZTF18acrumcz,0.18010546
Em*,2,2459530.8785995,18.759695,ZTF18acrumcz,0.11509661400000001
Em*,2,2459525.8606366,19.505299,ZTF18acrumcz,0.20444676
Em*,2,2459521.9429861,18.223871,ZTF18acrumcz,0.07384407500000001
Em*,1,2459521.8378935,19.248991,ZTF18acrumcz,0.098823905
Em*,1,2459517.9707755,20.067934,ZTF18acrumcz,0.18911419999999998
Em*,2,2459517.9237153,19.164522,ZTF18acrumcz,0.14487362
Em*,2,2459509.8423727,19.302023,ZTF18acrumcz,0.2108236
Em*,1,2459503.9625347,19.824865,ZTF18acrumcz,0.1707564
Em*,2,2459477.9864005,18.945073999999998,ZTF18acrumcz,0.1488314
Em*,1,2459475.9650347,19.554094,ZTF18acrumcz,0.15547778
Em*,2,2459473.9626389,19.09857,ZTF18acrumcz,0.14168017
Em*,2,2459467.9955324,19.127344,ZTF18acrumcz,0.121630974
Em*,2,2459460.964375,18.596966,ZTF18acrumcz,0.09984321
Em*,1,2459460.9474074,19.617237,ZTF18acrumcz,0.18457486
Em*,2,2459296.6536921,19.163952,ZTF18acrumcz,0.21391006
Em*,2,2459293.6750347,18.937305,ZTF18acrumcz,0.15822552
Em*,2,2459275.7458796,18.721169,ZTF18acrumcz,0.1868453
Em*,1,2459275.6377546,19.472607,ZTF18acrumcz,0.16517189999999998
Em*,1,2459269.6908218,19.257212,ZTF18acrumcz,0.14325997000000001
Em*,2,2459269.6504861,18.073143,ZTF18acrumcz,0.091839194
Em*,2,2459267.6520486,18.904024,ZTF18acrumcz,0.1497993
Em*,1,2459260.6868403,20.171888,ZTF18acrumcz,0.21089922
Em*,2,2459257.6908102,18.13052,ZTF18acrumcz,0.08209266500000001
Em*,1,2459257.6865278,19.370104,ZTF18acrumcz,0.13072313
Em*,2,2459255.7612037,18.322165,ZTF18acrumcz,0.098608755
Em*,1,2459255.7010301,19.44425,ZTF18acrumcz,0.11629969600000001
Em*,2,2459253.7790741,19.006525,ZTF18acrumcz,0.14671208
Em*,2,2459251.712963,19.128944,ZTF18acrumcz,0.13490236
Em*,1,2459251.667037,20.15511,ZTF18acrumcz,0.19963408
Em*,2,2459249.7078125,18.3471,ZTF18acrumcz,0.09041528400000001
Em*,2,2459227.7758218,17.986786,ZTF18acrumcz,0.10051051500000001
Em*,1,2459227.7129861,19.260235,ZTF18acrumcz,0.089627564
Em*,2,2459225.7530903,19.244827,ZTF18acrumcz,0.15514758
Em*,1,2459225.7405208,19.152124,ZTF18acrumcz,0.12818037000000002
Em*,2,2459221.7503704,18.199282,ZTF18acrumcz,0.06626254
Em*,1,2459203.8272222,19.388357,ZTF18acrumcz,0.13713974
Em*,1,2459198.8409028,19.460567,ZTF18acrumcz,0.15359657000000002
